start,end,max,count,date
2021-01-29 08:38:26-05:00,2021-01-29 08:39:19-05:00,384.0,408,2021-01-29
2021-01-29 08:39:21-05:00,2021-01-29 08:39:21-05:00,354.5296,3,2021-01-29
2021-01-29 08:39:23-05:00,2021-01-29 08:39:24-05:00,354.53,3,2021-01-29
2021-01-29 08:40:22-05:00,2021-01-29 08:40:22-05:00,354.5,1,2021-01-29
2021-01-29 08:40:47-05:00,2021-01-29 08:40:57-05:00,356.52,15,2021-01-29
2021-01-29 08:41:00-05:00,2021-01-29 08:41:00-05:00,355.25,3,2021-01-29
2021-01-29 08:43:43-05:00,2021-01-29 08:43:44-05:00,354.6,4,2021-01-29
2021-01-29 08:43:47-05:00,2021-01-29 08:44:00-05:00,357.0,15,2021-01-29
2021-01-29 08:44:09-05:00,2021-01-29 08:44:14-05:00,355.72,11,2021-01-29
2021-01-29 08:44:21-05:00,2021-01-29 08:44:21-05:00,354.87,2,2021-01-29
2021-01-29 08:44:23-05:00,2021-01-29 08:44:34-05:00,355.0,22,2021-01-29
2021-01-29 08:44:42-05:00,2021-01-29 08:44:55-05:00,355.0,13,2021-01-29
2021-01-29 08:45:19-05:00,2021-01-29 08:45:22-05:00,354.77,3,2021-01-29
2021-01-29 08:45:24-05:00,2021-01-29 08:45:33-05:00,354.77,12,2021-01-29
2021-01-29 08:47:18-05:00,2021-01-29 08:47:22-05:00,355.0,4,2021-01-29
2021-01-29 08:47:25-05:00,2021-01-29 08:47:28-05:00,355.0,6,2021-01-29
2021-01-29 08:47:39-05:00,2021-01-29 08:47:39-05:00,355.0,1,2021-01-29
2021-01-29 08:47:42-05:00,2021-01-29 08:50:55-05:00,366.0,354,2021-01-29
2021-01-29 08:51:00-05:00,2021-01-29 08:51:30-05:00,358.0,72,2021-01-29
2021-01-29 08:52:10-05:00,2021-01-29 08:52:10-05:00,355.0,3,2021-01-29
2021-01-29 08:52:12-05:00,2021-01-29 08:52:29-05:00,356.91,14,2021-01-29
2021-01-29 08:54:25-05:00,2021-01-29 08:54:25-05:00,354.99,2,2021-01-29
2021-01-29 08:54:30-05:00,2021-01-29 08:54:30-05:00,354.97,1,2021-01-29
2021-01-29 08:54:32-05:00,2021-01-29 08:54:32-05:00,354.97,5,2021-01-29
2021-01-29 08:58:27-05:00,2021-01-29 08:58:27-05:00,354.99,1,2021-01-29
2021-01-29 08:59:08-05:00,2021-01-29 09:11:24-05:00,389.0,2351,2021-01-29
2021-01-29 09:11:27-05:00,2021-01-29 09:29:59-05:00,390.0,1911,2021-01-29
2021-02-01 08:00:01-05:00,2021-02-01 08:01:07-05:00,332.0,3426,2021-02-01
2021-02-01 08:01:12-05:00,2021-02-01 08:01:12-05:00,319.61,3,2021-02-01
2021-02-01 08:01:15-05:00,2021-02-01 08:01:15-05:00,319.61,2,2021-02-01
2021-02-01 08:01:33-05:00,2021-02-01 08:01:38-05:00,319.61,6,2021-02-01
2021-02-01 08:02:22-05:00,2021-02-01 08:02:24-05:00,319.61,2,2021-02-01
2021-02-01 08:02:29-05:00,2021-02-01 08:02:29-05:00,325.0,1,2021-02-01
2021-02-01 08:02:35-05:00,2021-02-01 08:02:35-05:00,325.0,1,2021-02-01
2021-02-01 08:02:38-05:00,2021-02-01 08:04:45-05:00,325.0,120,2021-02-01
2021-02-01 08:04:50-05:00,2021-02-01 08:04:54-05:00,320.01,5,2021-02-01
2021-02-01 08:04:58-05:00,2021-02-01 08:04:59-05:00,319.99,3,2021-02-01
2021-02-01 08:05:02-05:00,2021-02-01 08:05:08-05:00,320.0,5,2021-02-01
2021-02-01 08:05:14-05:00,2021-02-01 08:15:10-05:00,327.0,444,2021-02-01
2021-02-01 08:15:17-05:00,2021-02-01 08:18:49-05:00,324.0,145,2021-02-01
2021-02-01 08:18:52-05:00,2021-02-01 08:18:52-05:00,323.0,21,2021-02-01
2021-02-01 08:19:04-05:00,2021-02-01 08:19:07-05:00,324.0,13,2021-02-01
2021-02-01 08:19:11-05:00,2021-02-01 08:19:12-05:00,324.0,50,2021-02-01
2021-02-01 08:19:18-05:00,2021-02-01 08:19:18-05:00,322.97,25,2021-02-01
2021-02-01 08:19:20-05:00,2021-02-01 08:19:21-05:00,323.5,46,2021-02-01
2021-02-01 08:19:23-05:00,2021-02-01 08:20:20-05:00,323.5,61,2021-02-01
2021-02-01 08:20:23-05:00,2021-02-01 08:20:25-05:00,320.0,2,2021-02-01
2021-02-01 08:20:30-05:00,2021-02-01 08:20:30-05:00,319.99,1,2021-02-01
2021-02-01 08:20:49-05:00,2021-02-01 08:20:51-05:00,320.0,5,2021-02-01
2021-02-01 08:21:29-05:00,2021-02-01 08:21:29-05:00,319.75,2,2021-02-01
2021-02-01 08:21:33-05:00,2021-02-01 08:21:33-05:00,319.7,1,2021-02-01
2021-02-01 08:21:39-05:00,2021-02-01 08:21:45-05:00,320.0,5,2021-02-01
2021-02-01 08:21:59-05:00,2021-02-01 08:21:59-05:00,319.5,2,2021-02-01
2021-02-01 08:22:50-05:00,2021-02-01 08:22:50-05:00,319.5,1,2021-02-01
2021-02-01 08:22:55-05:00,2021-02-01 08:23:02-05:00,320.0,6,2021-02-01
2021-02-01 08:23:06-05:00,2021-02-01 08:23:06-05:00,320.0,1,2021-02-01
2021-02-01 08:23:08-05:00,2021-02-01 08:23:21-05:00,320.0,9,2021-02-01
2021-02-01 08:23:27-05:00,2021-02-01 08:23:38-05:00,320.0,4,2021-02-01
2021-02-01 08:23:44-05:00,2021-02-01 08:24:02-05:00,320.0,10,2021-02-01
2021-02-01 08:24:35-05:00,2021-02-01 08:24:35-05:00,320.0,4,2021-02-01
2021-02-01 08:24:39-05:00,2021-02-01 08:24:39-05:00,320.0,1,2021-02-01
2021-02-01 08:24:47-05:00,2021-02-01 08:24:47-05:00,320.0,1,2021-02-01
2021-02-01 08:24:54-05:00,2021-02-01 08:24:54-05:00,320.0,1,2021-02-01
2021-02-01 08:24:59-05:00,2021-02-01 08:24:59-05:00,320.0,1,2021-02-01
2021-02-01 08:25:12-05:00,2021-02-01 08:27:21-05:00,323.0,38,2021-02-01
2021-02-01 08:27:26-05:00,2021-02-01 08:27:30-05:00,320.0,5,2021-02-01
2021-02-01 08:27:32-05:00,2021-02-01 08:27:32-05:00,320.0,1,2021-02-01
2021-02-01 08:27:46-05:00,2021-02-01 08:27:46-05:00,321.0,1,2021-02-01
2021-02-01 08:27:53-05:00,2021-02-01 08:27:53-05:00,319.98,2,2021-02-01
2021-02-01 08:28:35-05:00,2021-02-01 08:28:37-05:00,320.0,3,2021-02-01
2021-02-01 08:29:11-05:00,2021-02-01 08:29:11-05:00,320.0,3,2021-02-01
2021-02-01 08:29:22-05:00,2021-02-01 08:29:22-05:00,320.0,1,2021-02-01
2021-02-01 08:29:36-05:00,2021-02-01 08:30:00-05:00,320.0,12,2021-02-01
2021-02-01 08:30:05-05:00,2021-02-01 08:30:09-05:00,319.99,3,2021-02-01
2021-02-01 08:30:11-05:00,2021-02-01 08:30:13-05:00,319.5,4,2021-02-01
2021-02-01 08:30:25-05:00,2021-02-01 08:30:25-05:00,319.99,1,2021-02-01
2021-02-01 08:31:08-05:00,2021-02-01 08:45:05-05:00,333.0,711,2021-02-01
2021-02-01 08:45:07-05:00,2021-02-01 08:49:31-05:00,323.99,114,2021-02-01
2021-02-01 08:49:36-05:00,2021-02-01 08:49:36-05:00,324.0,14,2021-02-01
2021-02-01 08:49:38-05:00,2021-02-01 08:49:38-05:00,324.0,7,2021-02-01
2021-02-01 08:49:46-05:00,2021-02-01 08:49:46-05:00,323.89,1,2021-02-01
2021-02-01 08:49:49-05:00,2021-02-01 08:56:04-05:00,324.5,204,2021-02-01
2021-02-01 08:56:08-05:00,2021-02-01 08:56:22-05:00,319.99,13,2021-02-01
2021-02-01 08:56:55-05:00,2021-02-01 08:57:09-05:00,320.35,16,2021-02-01
2021-02-01 08:57:14-05:00,2021-02-01 08:57:14-05:00,320.35,2,2021-02-01
2021-02-01 08:57:17-05:00,2021-02-01 08:57:18-05:00,320.35,3,2021-02-01
2021-02-01 08:57:20-05:00,2021-02-01 08:57:20-05:00,320.0,1,2021-02-01
2021-02-01 08:57:30-05:00,2021-02-01 08:57:30-05:00,319.5,1,2021-02-01
2021-02-01 08:57:34-05:00,2021-02-01 08:57:39-05:00,320.0,3,2021-02-01
2021-02-01 09:12:04-05:00,2021-02-01 09:12:04-05:00,325.0,1,2021-02-01
2021-02-02 08:00:06-05:00,2021-02-02 08:03:57-05:00,149.46,3313,2021-02-02
2021-02-02 08:04:00-05:00,2021-02-02 08:04:00-05:00,139.0,1,2021-02-02
2021-02-02 08:04:03-05:00,2021-02-02 08:04:11-05:00,139.0,18,2021-02-02
2021-02-02 08:04:40-05:00,2021-02-02 08:04:41-05:00,139.0,7,2021-02-02
2021-02-02 08:04:45-05:00,2021-02-02 08:05:06-05:00,139.56,15,2021-02-02
2021-02-02 08:23:51-05:00,2021-02-02 08:25:05-05:00,162.0,1488,2021-02-02
2021-02-02 09:07:57-05:00,2021-02-02 09:08:11-05:00,162.0,158,2021-02-02
2021-02-02 09:08:13-05:00,2021-02-02 09:08:32-05:00,161.38,285,2021-02-02
2021-02-02 09:08:34-05:00,2021-02-02 09:08:53-05:00,162.0,423,2021-02-02
2021-02-02 09:08:56-05:00,2021-02-02 09:09:15-05:00,162.0,305,2021-02-02
2021-02-02 09:09:17-05:00,2021-02-02 09:09:36-05:00,161.42,317,2021-02-02
2021-02-02 09:09:39-05:00,2021-02-02 09:09:59-05:00,162.0,335,2021-02-02
2021-02-02 09:10:01-05:00,2021-02-02 09:10:18-05:00,161.38,345,2021-02-02
2021-02-02 09:10:20-05:00,2021-02-02 09:10:38-05:00,162.0,327,2021-02-02
2021-02-02 09:10:41-05:00,2021-02-02 09:10:58-05:00,162.0,316,2021-02-02
2021-02-02 09:11:01-05:00,2021-02-02 09:11:24-05:00,162.0,383,2021-02-02
2021-02-02 09:14:47-05:00,2021-02-02 09:14:48-05:00,139.23,5,2021-02-02
2021-02-02 09:14:52-05:00,2021-02-02 09:14:53-05:00,139.44,3,2021-02-02
2021-02-02 09:28:37-05:00,2021-02-02 09:29:22-05:00,141.4,11,2021-02-02
2021-02-03 09:04:14-05:00,2021-02-03 09:04:18-05:00,105.84,25,2021-02-03
2021-02-03 09:04:21-05:00,2021-02-03 09:04:29-05:00,105.84,18,2021-02-03
2021-02-03 09:04:31-05:00,2021-02-03 09:12:48-05:00,117.4,1510,2021-02-03
2021-02-03 09:12:58-05:00,2021-02-03 09:12:59-05:00,105.0,3,2021-02-03
2021-02-03 09:13:02-05:00,2021-02-03 09:16:33-05:00,109.0,330,2021-02-03
2021-02-03 09:16:36-05:00,2021-02-03 09:16:36-05:00,104.99,4,2021-02-03
2021-02-03 09:17:47-05:00,2021-02-03 09:17:48-05:00,105.0,2,2021-02-03
2021-02-03 09:18:41-05:00,2021-02-03 09:29:58-05:00,121.7,1091,2021-02-03
2021-02-05 08:05:19-05:00,2021-02-05 08:05:19-05:00,59.56,1,2021-02-05
2021-02-05 08:05:24-05:00,2021-02-05 08:05:25-05:00,59.67,42,2021-02-05
2021-02-05 08:05:27-05:00,2021-02-05 08:05:42-05:00,59.6,23,2021-02-05
2021-02-05 08:07:23-05:00,2021-02-05 08:08:32-05:00,59.99,79,2021-02-05
2021-02-05 08:08:42-05:00,2021-02-05 08:08:43-05:00,59.89,4,2021-02-05
2021-02-05 08:08:59-05:00,2021-02-05 08:09:08-05:00,59.77,5,2021-02-05
2021-02-05 08:09:24-05:00,2021-02-05 08:09:35-05:00,59.7801,7,2021-02-05
2021-02-05 08:09:41-05:00,2021-02-05 08:09:58-05:00,59.75,8,2021-02-05
2021-02-05 08:10:02-05:00,2021-02-05 08:10:04-05:00,59.65,3,2021-02-05
2021-02-05 08:10:22-05:00,2021-02-05 08:10:22-05:00,59.65,1,2021-02-05
2021-02-05 08:10:27-05:00,2021-02-05 08:10:27-05:00,59.58,1,2021-02-05
2021-02-05 08:10:43-05:00,2021-02-05 08:11:37-05:00,59.95,45,2021-02-05
2021-02-05 08:12:26-05:00,2021-02-05 08:12:31-05:00,59.6,8,2021-02-05
2021-02-05 08:12:42-05:00,2021-02-05 08:12:42-05:00,59.59,1,2021-02-05
2021-02-08 09:29:37-05:00,2021-02-08 09:29:37-05:00,73.4,1,2021-02-08
2021-02-24 08:27:22-05:00,2021-02-24 08:27:22-05:00,350.0,1,2021-02-24
2021-02-25 08:23:51-05:00,2021-02-25 08:23:51-05:00,167.0,27,2021-02-25
2021-02-25 08:23:53-05:00,2021-02-25 08:24:00-05:00,167.0,205,2021-02-25
2021-02-25 08:59:37-05:00,2021-02-25 08:59:38-05:00,167.0,54,2021-02-25
2021-02-25 08:59:45-05:00,2021-02-25 08:59:46-05:00,167.0,54,2021-02-25
2021-02-25 08:59:50-05:00,2021-02-25 08:59:51-05:00,167.0,63,2021-02-25
2021-02-25 08:59:55-05:00,2021-02-25 08:59:55-05:00,167.0,32,2021-02-25
2021-02-25 08:59:59-05:00,2021-02-25 09:00:00-05:00,167.0,61,2021-02-25
2021-02-25 09:00:03-05:00,2021-02-25 09:00:05-05:00,167.0,212,2021-02-25
2021-02-25 09:00:08-05:00,2021-02-25 09:00:09-05:00,167.0,189,2021-02-25
2021-02-25 09:00:12-05:00,2021-02-25 09:00:13-05:00,167.0,164,2021-02-25
2021-02-25 09:00:17-05:00,2021-02-25 09:00:18-05:00,167.0,227,2021-02-25
2021-02-25 09:00:22-05:00,2021-02-25 09:00:23-05:00,166.98,148,2021-02-25
2021-02-25 09:12:41-05:00,2021-02-25 09:12:45-05:00,166.66,237,2021-02-25
2021-02-25 09:12:49-05:00,2021-02-25 09:13:07-05:00,166.99,849,2021-02-25
2021-02-25 09:13:21-05:00,2021-02-25 09:13:23-05:00,166.0,134,2021-02-25
2021-02-25 09:13:27-05:00,2021-02-25 09:15:17-05:00,172.2,5731,2021-02-25
2021-02-25 09:15:19-05:00,2021-02-25 09:15:20-05:00,166.0,93,2021-02-25
2021-02-25 09:15:24-05:00,2021-02-25 09:15:33-05:00,167.16,388,2021-02-25
2021-02-25 09:15:35-05:00,2021-02-25 09:18:38-05:00,171.97,5976,2021-02-25
2021-02-25 09:18:41-05:00,2021-02-25 09:18:48-05:00,167.0,210,2021-02-25
2021-02-25 09:19:39-05:00,2021-02-25 09:29:06-05:00,175.48,16459,2021-02-25
2021-02-25 09:29:18-05:00,2021-02-25 09:29:59-05:00,170.0,963,2021-02-25
2021-02-26 08:00:02-05:00,2021-02-26 08:00:05-05:00,130.0,3153,2021-02-26
2021-02-26 09:00:50-05:00,2021-02-26 09:00:57-05:00,124.9,237,2021-02-26
2021-02-26 09:01:08-05:00,2021-02-26 09:01:11-05:00,124.79,61,2021-02-26
2021-02-26 09:01:13-05:00,2021-02-26 09:01:13-05:00,124.79,17,2021-02-26
2021-03-01 08:00:02-05:00,2021-03-01 08:07:13-05:00,111.0,1258,2021-03-01
2021-03-01 08:07:20-05:00,2021-03-01 08:07:32-05:00,108.0,3,2021-03-01
2021-03-01 08:08:01-05:00,2021-03-01 08:08:57-05:00,108.47,8,2021-03-01
2021-03-01 08:09:36-05:00,2021-03-01 08:11:21-05:00,108.15,9,2021-03-01
2021-03-01 08:11:41-05:00,2021-03-01 08:11:42-05:00,108.06,2,2021-03-01
2021-03-01 08:12:34-05:00,2021-03-01 08:12:43-05:00,108.0,3,2021-03-01
2021-03-01 08:13:08-05:00,2021-03-01 08:13:08-05:00,108.0,1,2021-03-01
2021-03-01 08:13:54-05:00,2021-03-01 08:16:55-05:00,108.2,31,2021-03-01
2021-03-01 08:17:05-05:00,2021-03-01 08:17:10-05:00,108.0,2,2021-03-01
2021-03-01 08:18:01-05:00,2021-03-01 08:18:01-05:00,107.98,1,2021-03-01
2021-03-01 08:19:28-05:00,2021-03-01 08:19:35-05:00,108.0,2,2021-03-01
2021-03-01 08:22:35-05:00,2021-03-01 08:22:36-05:00,108.09,3,2021-03-01
2021-03-02 08:02:37-05:00,2021-03-02 08:02:37-05:00,120.4,1,2021-03-02
2021-03-02 08:08:55-05:00,2021-03-02 08:08:55-05:00,120.4,1,2021-03-02
2021-03-03 09:21:31-05:00,2021-03-03 09:29:59-05:00,125.51,1824,2021-03-03
2021-03-05 08:00:01-05:00,2021-03-05 08:04:36-05:00,133.0,368,2021-03-05
2021-03-05 08:05:07-05:00,2021-03-05 08:05:25-05:00,131.49,3,2021-03-05
2021-03-05 08:05:52-05:00,2021-03-05 08:05:52-05:00,131.5,2,2021-03-05
2021-03-05 08:08:21-05:00,2021-03-05 08:10:36-05:00,131.25,9,2021-03-05
2021-03-05 08:11:01-05:00,2021-03-05 08:11:51-05:00,131.24,5,2021-03-05
2021-03-09 09:04:17-05:00,2021-03-09 09:07:09-05:00,228.0,2095,2021-03-09
2021-03-09 09:07:49-05:00,2021-03-09 09:07:58-05:00,226.8,113,2021-03-09
2021-03-09 09:08:00-05:00,2021-03-09 09:08:14-05:00,226.78,130,2021-03-09
2021-03-09 09:08:16-05:00,2021-03-09 09:08:36-05:00,226.71,220,2021-03-09
2021-03-09 09:08:38-05:00,2021-03-09 09:08:46-05:00,226.35,95,2021-03-09
2021-03-09 09:08:48-05:00,2021-03-09 09:09:00-05:00,226.35,122,2021-03-09
2021-03-09 09:09:02-05:00,2021-03-09 09:09:02-05:00,226.35,7,2021-03-09
2021-03-09 09:09:04-05:00,2021-03-09 09:09:04-05:00,226.35,10,2021-03-09
2021-03-09 09:09:06-05:00,2021-03-09 09:09:10-05:00,226.35,45,2021-03-09
2021-03-09 09:09:12-05:00,2021-03-09 09:09:14-05:00,226.35,28,2021-03-09
2021-03-09 09:09:18-05:00,2021-03-09 09:09:22-05:00,226.35,37,2021-03-09
2021-03-09 09:09:24-05:00,2021-03-09 09:10:02-05:00,226.89,314,2021-03-09
2021-03-10 08:00:00-05:00,2021-03-10 08:56:39-05:00,287.5,2959,2021-03-10
2021-03-10 08:56:42-05:00,2021-03-10 08:56:42-05:00,275.0,2,2021-03-10
2021-03-10 08:56:44-05:00,2021-03-10 08:56:45-05:00,274.0,5,2021-03-10
2021-03-10 08:56:47-05:00,2021-03-10 08:57:17-05:00,274.94,25,2021-03-10
2021-03-10 08:57:22-05:00,2021-03-10 08:57:27-05:00,274.37,7,2021-03-10
2021-03-10 08:57:35-05:00,2021-03-10 08:57:42-05:00,274.34,10,2021-03-10
2021-03-10 08:57:50-05:00,2021-03-10 08:57:50-05:00,274.13,1,2021-03-10
2021-03-10 08:57:52-05:00,2021-03-10 08:57:56-05:00,273.96,4,2021-03-10
2021-03-10 08:58:00-05:00,2021-03-10 08:58:04-05:00,273.95,155,2021-03-10
2021-03-10 08:58:59-05:00,2021-03-10 08:58:59-05:00,273.9499,2,2021-03-10
2021-03-10 08:59:02-05:00,2021-03-10 08:59:03-05:00,273.95,3,2021-03-10
2021-03-10 08:59:10-05:00,2021-03-10 09:00:12-05:00,275.97,157,2021-03-10
2021-03-10 09:00:15-05:00,2021-03-10 09:00:26-05:00,274.06,100,2021-03-10
2021-03-10 09:18:46-05:00,2021-03-10 09:18:54-05:00,274.06,69,2021-03-10
2021-03-10 09:18:56-05:00,2021-03-10 09:18:58-05:00,273.98,17,2021-03-10
2021-03-10 09:19:05-05:00,2021-03-10 09:19:05-05:00,273.99,6,2021-03-10
2021-03-10 09:19:35-05:00,2021-03-10 09:19:36-05:00,273.75,16,2021-03-10
2021-03-10 09:19:38-05:00,2021-03-10 09:19:49-05:00,274.0,67,2021-03-10
2021-03-10 09:19:51-05:00,2021-03-10 09:19:51-05:00,273.67,9,2021-03-10
2021-03-10 09:20:08-05:00,2021-03-10 09:20:08-05:00,273.67,7,2021-03-10
2021-03-10 09:20:25-05:00,2021-03-10 09:20:26-05:00,273.68,11,2021-03-10
2021-03-11 08:00:01-05:00,2021-03-11 09:03:39-05:00,265.0,3087,2021-03-11
2021-03-11 09:03:46-05:00,2021-03-11 09:04:45-05:00,246.51,324,2021-03-11
2021-03-11 09:04:56-05:00,2021-03-11 09:04:58-05:00,245.41,14,2021-03-11
2021-03-11 09:05:03-05:00,2021-03-11 09:05:18-05:00,245.41,91,2021-03-11
2021-03-11 09:05:21-05:00,2021-03-11 09:05:56-05:00,245.41,346,2021-03-11
2021-03-11 09:23:52-05:00,2021-03-11 09:26:25-05:00,248.0,950,2021-03-11
2021-03-11 09:26:42-05:00,2021-03-11 09:26:45-05:00,246.0,17,2021-03-11
2021-03-12 08:00:03-05:00,2021-03-12 08:00:04-05:00,276.49,687,2021-03-12
2021-03-15 08:00:00-04:00,2021-03-15 08:00:18-04:00,282.0,690,2021-03-15
2021-03-15 08:00:36-04:00,2021-03-15 08:00:36-04:00,278.51,3,2021-03-15
2021-03-15 08:00:40-04:00,2021-03-15 08:00:50-04:00,278.79,3,2021-03-15
2021-03-15 08:01:14-04:00,2021-03-15 08:01:14-04:00,278.5482,1,2021-03-15
2021-03-15 08:01:19-04:00,2021-03-15 08:01:19-04:00,278.6,1,2021-03-15
2021-03-15 08:01:22-04:00,2021-03-15 08:01:22-04:00,278.5,2,2021-03-15
2021-03-15 08:01:33-04:00,2021-03-15 08:01:33-04:00,278.5,1,2021-03-15
2021-03-15 08:01:39-04:00,2021-03-15 08:01:39-04:00,278.6,1,2021-03-15
2021-03-15 08:01:48-04:00,2021-03-15 08:01:48-04:00,278.6,1,2021-03-15
2021-03-15 08:01:59-04:00,2021-03-15 08:01:59-04:00,278.6,1,2021-03-15
2021-03-15 09:07:35-04:00,2021-03-15 09:07:42-04:00,278.55,36,2021-03-15
2021-03-15 09:07:44-04:00,2021-03-15 09:07:44-04:00,278.53,4,2021-03-15
2021-03-15 09:07:46-04:00,2021-03-15 09:07:47-04:00,278.55,14,2021-03-15
2021-03-15 09:07:49-04:00,2021-03-15 09:07:49-04:00,278.55,9,2021-03-15
2021-03-15 09:07:51-04:00,2021-03-15 09:10:24-04:00,279.46,1001,2021-03-15
2021-03-15 09:10:26-04:00,2021-03-15 09:10:54-04:00,279.0,134,2021-03-15
2021-03-15 09:10:56-04:00,2021-03-15 09:11:08-04:00,278.88,72,2021-03-15
2021-03-15 09:11:10-04:00,2021-03-15 09:11:10-04:00,278.51,5,2021-03-15
2021-03-15 09:11:13-04:00,2021-03-15 09:11:14-04:00,278.6,15,2021-03-15
2021-03-15 09:11:16-04:00,2021-03-15 09:11:21-04:00,278.6,31,2021-03-15
2021-03-15 09:11:23-04:00,2021-03-15 09:11:24-04:00,278.51,15,2021-03-15
2021-03-15 09:11:28-04:00,2021-03-15 09:11:29-04:00,278.51,11,2021-03-15
2021-03-15 09:13:33-04:00,2021-03-15 09:13:33-04:00,278.9,2,2021-03-15
2021-03-15 09:13:35-04:00,2021-03-15 09:13:35-04:00,278.9,8,2021-03-15
2021-03-15 09:13:37-04:00,2021-03-15 09:13:37-04:00,278.9,9,2021-03-15
2021-03-15 09:13:40-04:00,2021-03-15 09:13:43-04:00,278.9,21,2021-03-15
2021-03-15 09:13:45-04:00,2021-03-15 09:13:45-04:00,278.5,3,2021-03-15
2021-03-15 09:13:52-04:00,2021-03-15 09:13:55-04:00,278.9,14,2021-03-15
2021-03-15 09:14:01-04:00,2021-03-15 09:14:01-04:00,278.88,7,2021-03-15
2021-03-15 09:14:03-04:00,2021-03-15 09:14:07-04:00,278.9,20,2021-03-15
2021-03-15 09:14:09-04:00,2021-03-15 09:14:09-04:00,278.83,6,2021-03-15
2021-03-15 09:14:11-04:00,2021-03-15 09:14:11-04:00,278.83,4,2021-03-15
2021-03-15 09:14:13-04:00,2021-03-15 09:14:15-04:00,278.83,5,2021-03-15
2021-03-15 09:14:17-04:00,2021-03-15 09:14:20-04:00,278.83,11,2021-03-15
2021-03-15 09:14:23-04:00,2021-03-15 09:14:24-04:00,278.83,9,2021-03-15
2021-03-15 09:14:26-04:00,2021-03-15 09:14:26-04:00,278.5,6,2021-03-15
2021-03-15 09:14:28-04:00,2021-03-15 09:14:30-04:00,278.83,11,2021-03-15
2021-03-15 09:14:33-04:00,2021-03-15 09:14:34-04:00,278.83,10,2021-03-15
2021-03-15 09:14:37-04:00,2021-03-15 09:14:37-04:00,278.83,3,2021-03-15
2021-03-15 09:14:39-04:00,2021-03-15 09:14:40-04:00,278.83,11,2021-03-15
2021-03-15 09:14:42-04:00,2021-03-15 09:14:43-04:00,278.83,11,2021-03-15
2021-03-15 09:14:47-04:00,2021-03-15 09:14:47-04:00,278.83,4,2021-03-15
2021-03-15 09:14:49-04:00,2021-03-15 09:15:04-04:00,278.83,50,2021-03-15
2021-03-15 09:15:06-04:00,2021-03-15 09:15:06-04:00,278.465,6,2021-03-15
2021-03-15 09:15:08-04:00,2021-03-15 09:15:09-04:00,278.83,7,2021-03-15
2021-03-15 09:15:11-04:00,2021-03-15 09:15:15-04:00,278.83,25,2021-03-15
2021-03-15 09:15:18-04:00,2021-03-15 09:15:19-04:00,278.46,12,2021-03-15
2021-03-15 09:15:21-04:00,2021-03-15 09:15:24-04:00,278.46,17,2021-03-15
2021-03-15 09:15:26-04:00,2021-03-15 09:15:33-04:00,278.75,40,2021-03-15
2021-03-15 09:15:35-04:00,2021-03-15 09:15:37-04:00,278.75,10,2021-03-15
2021-03-15 09:15:40-04:00,2021-03-15 09:15:43-04:00,278.5,13,2021-03-15
2021-03-15 09:15:45-04:00,2021-03-15 09:15:45-04:00,278.5,9,2021-03-15
2021-03-15 09:15:47-04:00,2021-03-15 09:15:48-04:00,278.4996,4,2021-03-15
2021-03-15 09:15:52-04:00,2021-03-15 09:15:52-04:00,278.5,4,2021-03-15
2021-03-15 09:15:54-04:00,2021-03-15 09:15:54-04:00,278.5,5,2021-03-15
2021-03-15 09:15:57-04:00,2021-03-15 09:15:59-04:00,278.5,7,2021-03-15
2021-03-15 09:19:14-04:00,2021-03-15 09:19:14-04:00,278.49,4,2021-03-15
2021-03-15 09:19:22-04:00,2021-03-15 09:19:22-04:00,278.49,4,2021-03-15
2021-03-15 09:19:24-04:00,2021-03-15 09:19:24-04:00,278.49,1,2021-03-15
2021-03-15 09:19:30-04:00,2021-03-15 09:19:30-04:00,278.83,2,2021-03-15
2021-03-15 09:19:32-04:00,2021-03-15 09:19:34-04:00,278.83,8,2021-03-15
2021-03-15 09:19:36-04:00,2021-03-15 09:19:41-04:00,278.83,23,2021-03-15
2021-03-15 09:19:44-04:00,2021-03-15 09:20:08-04:00,278.83,106,2021-03-15
2021-03-15 09:20:11-04:00,2021-03-15 09:20:27-04:00,278.83,50,2021-03-15
2021-03-15 09:20:29-04:00,2021-03-15 09:20:36-04:00,278.83,24,2021-03-15
2021-03-15 09:20:38-04:00,2021-03-15 09:21:22-04:00,279.23,198,2021-03-15
2021-03-15 09:21:24-04:00,2021-03-15 09:21:26-04:00,278.5,13,2021-03-15
2021-03-15 09:21:28-04:00,2021-03-15 09:21:30-04:00,278.5,8,2021-03-15
2021-03-15 09:21:32-04:00,2021-03-15 09:21:39-04:00,278.5,41,2021-03-15
2021-03-15 09:21:47-04:00,2021-03-15 09:21:51-04:00,278.5,22,2021-03-15
2021-03-15 09:21:55-04:00,2021-03-15 09:22:28-04:00,279.0,116,2021-03-15
2021-03-15 09:22:30-04:00,2021-03-15 09:23:36-04:00,278.99,200,2021-03-15
2021-03-15 09:23:40-04:00,2021-03-15 09:23:44-04:00,278.7,19,2021-03-15
2021-03-15 09:25:41-04:00,2021-03-15 09:25:42-04:00,278.6,13,2021-03-15
2021-03-15 09:25:44-04:00,2021-03-15 09:27:58-04:00,279.0,456,2021-03-15
2021-03-15 09:28:00-04:00,2021-03-15 09:28:15-04:00,278.74,44,2021-03-15
2021-03-15 09:28:17-04:00,2021-03-15 09:28:18-04:00,278.5,9,2021-03-15
